manager,name,version,build,channel,installer,role,source
conda,libcurand,10.3.7.77,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libcurand-10.3.7.77-0.json
conda,libcurand-dev,10.3.7.77,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libcurand-dev-10.3.7.77-0.json
conda,libcurl,8.15.0,1,https://conda.anaconda.org/esri/win-64,conda,inventory,libcurl-8.15.0-1.json
conda,libcusolver,11.7.1.2,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libcusolver-11.7.1.2-0.json
conda,libcusolver-dev,11.7.1.2,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libcusolver-dev-11.7.1.2-0.json
conda,libcusparse,12.5.4.2,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libcusparse-12.5.4.2-0.json
conda,libcusparse-dev,12.5.4.2,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libcusparse-dev-12.5.4.2-0.json
conda,libdeflate,1.20,1,https://conda.anaconda.org/esri/win-64,conda,inventory,libdeflate-1.20-1.json
conda,libffi,3.4.4,hd77b12b_1,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,libffi-3.4.4-hd77b12b_1.json
conda,libgd,2.3.3,ha43c60c_1,https://conda.anaconda.org/esri/win-64,conda,inventory,libgd-2.3.3-ha43c60c_1.json
conda,libglib,2.86.0,1,https://conda.anaconda.org/esri/win-64,conda,inventory,libglib-2.86.0-1.json
conda,libgrpc,1.67.1,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libgrpc-1.67.1-0.json
conda,libiconv,1.18,hc1393d2_2,https://conda.anaconda.org/esri/win-64,conda,inventory,libiconv-1.18-hc1393d2_2.json
conda,libintl,0.22.5,h5728263_3,https://conda.anaconda.org/esri/win-64,conda,inventory,libintl-0.22.5-h5728263_3.json
conda,libintl-devel,0.22.5,h5728263_3,https://conda.anaconda.org/esri/win-64,conda,inventory,libintl-devel-0.22.5-h5728263_3.json
conda,libmagma,2.8.0,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libmagma-2.8.0-0.json
conda,libnghttp2,1.66.0,1,https://conda.anaconda.org/esri/win-64,conda,inventory,libnghttp2-1.66.0-1.json
conda,libnpp,12.3.1.54,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libnpp-12.3.1.54-0.json
conda,libnvjitlink,12.6.85,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libnvjitlink-12.6.85-0.json
conda,libnvjpeg,12.3.3.54,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libnvjpeg-12.3.3.54-0.json
conda,libopencv,4.11.0,cuda126_py313_3,https://conda.anaconda.org/esri/win-64,conda,inventory,libopencv-4.11.0-cuda126_py313_3.json
conda,libpdal-base,2.9.0,4,https://conda.anaconda.org/esri/win-64,conda,inventory,libpdal-base-2.9.0-4.json
conda,libpng,1.6.43,1,https://conda.anaconda.org/esri/win-64,conda,inventory,libpng-1.6.43-1.json
conda,libprotobuf,5.29.5,2,https://conda.anaconda.org/esri/win-64,conda,inventory,libprotobuf-5.29.5-2.json
conda,libsentencepiece,0.2.0,1,https://conda.anaconda.org/esri/win-64,conda,inventory,libsentencepiece-0.2.0-1.json
conda,libsodium,1.0.20,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libsodium-1.0.20-0.json
conda,libspatialindex,1.9.3,h6c2663c_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,libspatialindex-1.9.3-h6c2663c_0.json
conda,libsrt,1.5.3,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libsrt-1.5.3-0.json
conda,libthrift,0.21.0,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libthrift-0.21.0-0.json
conda,libtiff,4.7.1,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libtiff-4.7.1-0.json
conda,libtorch,2.5.1,cuda126_mkl_8,https://conda.anaconda.org/esri/win-64,conda,inventory,libtorch-2.5.1-cuda126_mkl_8.json
conda,libutf8proc,2.10.0,0,https://conda.anaconda.org/esri/win-64,conda,inventory,libutf8proc-2.10.0-0.json
conda,libuv,1.48.0,h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,libuv-1.48.0-h827c3e9_0.json
conda,libwebp,1.3.2,hbc33d0d_0,https://conda.anaconda.org/esri/win-64,conda,inventory,libwebp-1.3.2-hbc33d0d_0.json
conda,libwebp-base,1.3.2,h3d04722_1,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,libwebp-base-1.3.2-h3d04722_1.json
conda,libxgboost,3.0.1,h585ebfc_0,https://conda.anaconda.org/esri/win-64,conda,inventory,libxgboost-3.0.1-h585ebfc_0.json
conda,libxml2,2.14.5,arcgispro_1,https://conda.anaconda.org/esri/win-64,conda,inventory,libxml2-2.14.5-arcgispro_1.json
conda,libxslt,1.1.43,2,https://conda.anaconda.org/esri/win-64,conda,inventory,libxslt-1.1.43-2.json
conda,libzopfli,1.0.3,ha925a31_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,libzopfli-1.0.3-ha925a31_0.json
conda,lifelines,0.30.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,lifelines-0.30.0-py_0.json
conda,lightgbm,4.6.0,py313h5da7b33_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,lightgbm-4.6.0-py313h5da7b33_0.json
conda,llvmlite,0.44.0,py313h8b1c7eb_1,https://conda.anaconda.org/esri/win-64,conda,inventory,llvmlite-0.44.0-py313h8b1c7eb_1.json
conda,locket,1.0.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,locket-1.0.0-py313haa95532_0.json
conda,logical-unification,0.4.6,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,logical-unification-0.4.6-py313haa95532_0.json
conda,lomond,0.3.3,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,lomond-0.3.3-py_0.json
conda,lxml,6.0.0,py313_3,https://conda.anaconda.org/esri/win-64,conda,inventory,lxml-6.0.0-py313_3.json
conda,lz4,4.3.2,py313h827c3e9_1,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,lz4-4.3.2-py313h827c3e9_1.json
conda,lz4-c,1.9.4,2,https://conda.anaconda.org/esri/win-64,conda,inventory,lz4-c-1.9.4-2.json
conda,mako,1.3.10,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,mako-1.3.10-py313haa95532_0.json
conda,mapclassify,2.10.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,mapclassify-2.10.0-py_0.json
conda,marisa-trie,1.3.1,py313h885b0b7_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,marisa-trie-1.3.1-py313h885b0b7_0.json
conda,markdown,3.4.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,markdown-3.4.1-py313haa95532_0.json
conda,markdown-it-py,4.0.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,markdown-it-py-4.0.0-py313haa95532_0.json
conda,markupsafe,3.0.2,py313h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,markupsafe-3.0.2-py313h827c3e9_0.json
conda,matplotlib,3.9.4,py313_arcgispro_3,https://conda.anaconda.org/esri/win-64,conda,inventory,matplotlib-3.9.4-py313_arcgispro_3.json
conda,matplotlib-base,3.9.4,py313_arcgispro_3,https://conda.anaconda.org/esri/win-64,conda,inventory,matplotlib-base-3.9.4-py313_arcgispro_3.json
conda,matplotlib-inline,0.1.7,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,matplotlib-inline-0.1.7-py_0.json
conda,mccabe,0.7.0,pyhd3eb1b0_0,https://repo.anaconda.com/pkgs/main/noarch,conda,inventory,mccabe-0.7.0-pyhd3eb1b0_0.json
conda,mdurl,0.1.2,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,mdurl-0.1.2-py313haa95532_0.json
conda,minikanren,1.0.3,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,minikanren-1.0.3-py313haa95532_0.json
conda,mistralai,1.7.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,mistralai-1.7.0-py313haa95532_0.json
conda,mistune,3.1.2,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,mistune-3.1.2-py313haa95532_0.json
conda,mkl,2024.2.2,arcgispro_14,https://conda.anaconda.org/esri/win-64,conda,inventory,mkl-2024.2.2-arcgispro_14.json
conda,mkl-service,2.4.2,py313_arcgispro_0,https://conda.anaconda.org/esri/win-64,conda,inventory,mkl-service-2.4.2-py313_arcgispro_0.json
conda,mkl_fft,1.3.11,py313_arcgispro_4,https://conda.anaconda.org/esri/win-64,conda,inventory,mkl_fft-1.3.11-py313_arcgispro_4.json
conda,mkl_random,1.2.8,py313_arcgispro_2,https://conda.anaconda.org/esri/win-64,conda,inventory,mkl_random-1.2.8-py313_arcgispro_2.json
conda,ml-datasets,0.2.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,ml-datasets-0.2.0-py_0.json
conda,mljar-supervised,0.11.2,py_17,https://conda.anaconda.org/esri/noarch,conda,inventory,mljar-supervised-0.11.2-py_17.json
conda,mmcv,2.0.1,cuda126_torch251_py313_7,https://conda.anaconda.org/esri/win-64,conda,inventory,mmcv-2.0.1-cuda126_torch251_py313_7.json
conda,mmdet,3.1.0,py_2,https://conda.anaconda.org/esri/noarch,conda,inventory,mmdet-3.1.0-py_2.json
conda,mmdet3d,1.2.0,cuda126_torch251_py313_5,https://conda.anaconda.org/esri/win-64,conda,inventory,mmdet3d-1.2.0-cuda126_torch251_py313_5.json
conda,mmengine,0.10.7,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,mmengine-0.10.7-py_0.json
conda,mmsegmentation,1.2.2,py_1,https://conda.anaconda.org/esri/noarch,conda,inventory,mmsegmentation-1.2.2-py_1.json
conda,mpmath,1.3.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,mpmath-1.3.0-py313haa95532_0.json
conda,msgpack-python,1.1.1,py313h5da7b33_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,msgpack-python-1.1.1-py313h5da7b33_0.json
conda,msrest,0.6.21,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,msrest-0.6.21-py_0.json
conda,multidict,6.1.0,py313h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,multidict-6.1.0-py313h827c3e9_0.json
conda,multipledispatch,1.0.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,multipledispatch-1.0.0-py313haa95532_0.json
conda,multiprocess,0.70.15,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,multiprocess-0.70.15-py313haa95532_0.json
conda,munch,2.5.0,pyhd3eb1b0_0,https://repo.anaconda.com/pkgs/main/noarch,conda,inventory,munch-2.5.0-pyhd3eb1b0_0.json
conda,murmurhash,1.0.12,py313h5da7b33_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,murmurhash-1.0.12-py313h5da7b33_0.json
conda,mypy_extensions,1.0.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,mypy_extensions-1.0.0-py313haa95532_0.json
conda,nb_conda_kernels,2.5.2,py313haa95532_1,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,nb_conda_kernels-2.5.2-py313haa95532_1.json
conda,nbclassic,1.1.0,py_1,https://conda.anaconda.org/esri/noarch,conda,inventory,nbclassic-1.1.0-py_1.json
conda,nbclient,0.8.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,nbclient-0.8.0-py_0.json
conda,nbconvert,7.16.6,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,nbconvert-7.16.6-py_0.json
conda,nbformat,5.10.4,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,nbformat-5.10.4-py_0.json
conda,nest-asyncio,1.6.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,nest-asyncio-1.6.0-py313haa95532_0.json
conda,netcdf4,1.7.2,arcgispro_py313_2,https://conda.anaconda.org/esri/win-64,conda,inventory,netcdf4-1.7.2-arcgispro_py313_2.json
conda,networkx,3.4.2,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,networkx-3.4.2-py313_1.json
conda,ninja_syntax,1.7.2,pyhd8ed1ab_1002,https://conda.anaconda.org/esri/noarch,conda,inventory,ninja_syntax-1.7.2-pyhd8ed1ab_1002.json
conda,nlohmann_json,3.12.0,0,https://conda.anaconda.org/esri/win-64,conda,inventory,nlohmann_json-3.12.0-0.json
conda,notebook,7.3.3,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,notebook-7.3.3-py_0.json
conda,notebook-shim,0.2.4,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,notebook-shim-0.2.4-py_0.json
conda,numba,0.61.2,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,numba-0.61.2-py313_0.json
conda,numcodecs,0.14.1,py313h4fc1ca9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,numcodecs-0.14.1-py313h4fc1ca9_0.json
conda,numexpr,2.10.2,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,numexpr-2.10.2-py313_1.json
conda,numpy,2.2.0,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,numpy-2.2.0-py313_1.json
conda,numpy-base,2.2.0,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,numpy-base-2.2.0-py313_1.json
conda,nvidia-ml-py,13.580.82,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,nvidia-ml-py-13.580.82-py_0.json
conda,oauthlib,3.2.2,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,oauthlib-3.2.2-py_0.json
conda,olefile,0.46,pyhd3eb1b0_0,https://repo.anaconda.com/pkgs/main/noarch,conda,inventory,olefile-0.46-pyhd3eb1b0_0.json
conda,omegaconf,2.3.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,omegaconf-2.3.0-py_0.json
conda,onnx,1.18.0,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,onnx-1.18.0-py313_0.json
conda,onnxruntime,1.22.0,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,onnxruntime-1.22.0-py313_0.json
conda,onnxruntime-cpp,1.22.0,0,https://conda.anaconda.org/esri/win-64,conda,inventory,onnxruntime-cpp-1.22.0-0.json
conda,open-clip-torch,2.32.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,open-clip-torch-2.32.0-py_0.json
conda,openai,1.109.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,openai-1.109.1-py313haa95532_0.json
conda,openai-clip,1.0.1,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,openai-clip-1.0.1-py_0.json
conda,opencv,4.11.0,cuda126_py313_3,https://conda.anaconda.org/esri/win-64,conda,inventory,opencv-4.11.0-cuda126_py313_3.json
conda,openjpeg,2.5.4,0,https://conda.anaconda.org/esri/win-64,conda,inventory,openjpeg-2.5.4-0.json
conda,openpyxl,3.1.5,py313h827c3e9_1,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,openpyxl-3.1.5-py313h827c3e9_1.json
conda,openssl,3.0.19,0,https://conda.anaconda.org/esri/win-64,conda,inventory,openssl-3.0.19-0.json
conda,optuna,3.0.4,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,optuna-3.0.4-py_0.json
conda,orc,2.1.2,1,https://conda.anaconda.org/esri/win-64,conda,inventory,orc-2.1.2-1.json
conda,overrides,7.4.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,overrides-7.4.0-py313haa95532_0.json
conda,packaging,25.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,packaging-25.0-py313haa95532_0.json
conda,pandas,2.3.0,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,pandas-2.3.0-py313_0.json
conda,pandocfilters,1.5.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pandocfilters-1.5.1-py313haa95532_0.json
conda,pango,1.50.7,haaec5b9_2,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pango-1.50.7-haaec5b9_2.json
conda,parso,0.8.4,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,parso-0.8.4-py313haa95532_0.json
conda,partd,1.4.2,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,partd-1.4.2-py313haa95532_0.json
conda,pathspec,0.9.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,pathspec-0.9.0-py_0.json
conda,patsy,1.0.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,patsy-1.0.1-py313haa95532_0.json
conda,pbr,6.1.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pbr-6.1.1-py313haa95532_0.json
conda,pccm,0.4.11,py_2,https://conda.anaconda.org/esri/noarch,conda,inventory,pccm-0.4.11-py_2.json
conda,pcre2,10.46,0,https://conda.anaconda.org/esri/win-64,conda,inventory,pcre2-10.46-0.json
conda,pefile,2022.5.30,pyhd8ed1ab_0,https://conda.anaconda.org/esri/noarch,conda,inventory,pefile-2022.5.30-pyhd8ed1ab_0.json
conda,pickleshare,0.7.5,pyhd3eb1b0_1003,https://repo.anaconda.com/pkgs/main/noarch,conda,inventory,pickleshare-0.7.5-pyhd3eb1b0_1003.json
conda,pillow,11.3.0,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,pillow-11.3.0-py313_1.json
conda,pip,25.2,pyhc872135_0,https://repo.anaconda.com/pkgs/main/noarch,conda,inventory,pip-25.2-pyhc872135_0.json
conda,pixman,0.43.4,0,https://conda.anaconda.org/esri/win-64,conda,inventory,pixman-0.43.4-0.json
conda,platformdirs,4.3.7,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,platformdirs-4.3.7-py313haa95532_0.json
conda,plotly,5.20.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,plotly-5.20.0-py_0.json
conda,pluggy,1.5.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pluggy-1.5.0-py313haa95532_0.json
conda,portalocker,3.0.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,portalocker-3.0.0-py313haa95532_0.json
conda,preshed,3.0.9,py313h5da7b33_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,preshed-3.0.9-py313h5da7b33_0.json
conda,prettytable,2.1.0,pyhd8ed1ab_0,https://conda.anaconda.org/esri/noarch,conda,inventory,prettytable-2.1.0-pyhd8ed1ab_0.json
conda,pro_notebook_integration,3.6,py313_4,https://conda.anaconda.org/esri/win-64,conda,inventory,pro_notebook_integration-3.6-py313_4.json
conda,proj4,9.6.2.1,2,https://conda.anaconda.org/esri/win-64,conda,inventory,proj4-9.6.2.1-2.json
conda,prometheus_client,0.20.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,prometheus_client-0.20.0-py_0.json
conda,prompt-toolkit,3.0.47,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,prompt-toolkit-3.0.47-py_0.json
conda,prompt_toolkit,3.0.47,0,https://conda.anaconda.org/esri/noarch,conda,inventory,prompt_toolkit-3.0.47-0.json
conda,propcache,0.3.1,py313h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,propcache-0.3.1-py313h827c3e9_0.json
conda,proto-plus,1.26.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,proto-plus-1.26.1-py313haa95532_0.json
conda,protobuf,5.29.5,py313_5,https://conda.anaconda.org/esri/win-64,conda,inventory,protobuf-5.29.5-py313_5.json
conda,psutil,7.0.0,py313h02ab6af_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,psutil-7.0.0-py313h02ab6af_0.json
conda,psygnal,0.11.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,psygnal-0.11.0-py_0.json
conda,pure_eval,0.2.3,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pure_eval-0.2.3-py313haa95532_0.json
conda,puremagic,1.15,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,puremagic-1.15-py_0.json
conda,py-opencv,4.11.0,py313_3,https://conda.anaconda.org/esri/win-64,conda,inventory,py-opencv-4.11.0-py313_3.json
conda,py-xgboost,3.0.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,py-xgboost-3.0.1-py313haa95532_0.json
conda,pyarrow,20.0.0,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,pyarrow-20.0.0-py313_1.json
conda,pyasn1,0.6.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pyasn1-0.6.1-py313haa95532_0.json
conda,pyasn1-modules,0.4.2,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pyasn1-modules-0.4.2-py313haa95532_0.json
conda,pybind11,2.13.6,0,https://conda.anaconda.org/esri/win-64,conda,inventory,pybind11-2.13.6-0.json
conda,pybind11_json,0.2.13,3,https://conda.anaconda.org/esri/win-64,conda,inventory,pybind11_json-0.2.13-3.json
conda,pycares,4.10.0,py313he29e43d_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pycares-4.10.0-py313he29e43d_0.json
conda,pycocotools,2.0.7,py313_3,https://conda.anaconda.org/esri/win-64,conda,inventory,pycocotools-2.0.7-py313_3.json
conda,pycodestyle,2.12.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pycodestyle-2.12.1-py313haa95532_0.json
conda,pycparser,2.23,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pycparser-2.23-py313haa95532_0.json
conda,pydantic,2.11.7,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,pydantic-2.11.7-py_0.json
conda,pydantic-core,2.33.2,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,pydantic-core-2.33.2-py313_0.json
conda,pyflakes,3.2.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pyflakes-3.2.0-py313haa95532_0.json
conda,pygments,2.18.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,pygments-2.18.0-py_0.json
conda,pyjwt,2.4.0,py_1,https://conda.anaconda.org/esri/noarch,conda,inventory,pyjwt-2.4.0-py_1.json
conda,pylerc,4.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,pylerc-4.0-py_0.json
conda,pymc,5.25.1,1,https://conda.anaconda.org/esri/noarch,conda,inventory,pymc-5.25.1-1.json
conda,pymc-base,5.25.1,py_1,https://conda.anaconda.org/esri/noarch,conda,inventory,pymc-base-5.25.1-py_1.json
conda,pyodbc,5.2.0,py313h5da7b33_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pyodbc-5.2.0-py313h5da7b33_0.json
conda,pyopenssl,25.0.0,py313hb6ff9d5_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pyopenssl-25.0.0-py313hb6ff9d5_0.json
conda,pyparsing,3.2.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pyparsing-3.2.0-py313haa95532_0.json
conda,pypdf,4.3.1,py_1,https://conda.anaconda.org/esri/noarch,conda,inventory,pypdf-4.3.1-py_1.json
conda,pyperclip,1.8.2,pyhd8ed1ab_2,https://conda.anaconda.org/esri/noarch,conda,inventory,pyperclip-1.8.2-pyhd8ed1ab_2.json
conda,pyproj,3.7.2,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,pyproj-3.7.2-py313_0.json
conda,pyquaternion,0.9.9,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,pyquaternion-0.9.9-py_0.json
conda,pyreadline3,3.5.4,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,pyreadline3-3.5.4-py313_0.json
conda,pysocks,1.7.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pysocks-1.7.1-py313haa95532_0.json
conda,pyspnego,0.11.2,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,pyspnego-0.11.2-py313_0.json
conda,pytensor,2.32.0,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,pytensor-2.32.0-py313_1.json
conda,pytensor-base,2.32.0,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,pytensor-base-2.32.0-py313_1.json
conda,pytest,8.4.2,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pytest-8.4.2-py313haa95532_0.json
conda,python,3.13.7,0,https://conda.anaconda.org/esri/win-64,conda,inventory,python-3.13.7-0.json
conda,python-dateutil,2.9.0post0,py313haa95532_2,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,python-dateutil-2.9.0post0-py313haa95532_2.json
conda,python-duckdb,1.3.2,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,python-duckdb-1.3.2-py313_1.json
conda,python-fastjsonschema,2.20.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,python-fastjsonschema-2.20.0-py313haa95532_0.json
conda,python-flatbuffers,23.5.26,py_1,https://conda.anaconda.org/esri/noarch,conda,inventory,python-flatbuffers-23.5.26-py_1.json
conda,python-graphviz,0.20.1,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,python-graphviz-0.20.1-py_0.json
conda,python-gssapi,1.9.0,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,python-gssapi-1.9.0-py313_0.json
conda,python-json-logger,3.2.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,python-json-logger-3.2.1-py313haa95532_0.json
conda,python-pdal,3.4.5,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,python-pdal-3.4.5-py313_1.json
conda,python-xxhash,3.5.0,py313h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,python-xxhash-3.5.0-py313h827c3e9_0.json
conda,python_abi,3.13,1_cp313,https://conda.anaconda.org/esri/win-64,conda,inventory,python_abi-3.13-1_cp313.json
conda,pytorch,2.5.1,cuda126_mkl_py313_8,https://conda.anaconda.org/esri/win-64,conda,inventory,pytorch-2.5.1-cuda126_mkl_py313_8.json
conda,pytorch-gpu,2.5.1,cuda126_mkl_py313_8,https://conda.anaconda.org/esri/win-64,conda,inventory,pytorch-gpu-2.5.1-cuda126_mkl_py313_8.json
conda,pytz,2025.1,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,pytz-2025.1-py313_0.json
conda,pywavelets,1.9.0,py313h02ab6af_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pywavelets-1.9.0-py313h02ab6af_0.json
conda,pywin32,308,py313h5da7b33_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pywin32-308-py313h5da7b33_0.json
conda,pywin32-ctypes,0.2.2,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pywin32-ctypes-0.2.2-py313haa95532_0.json
conda,pywin32-security,310,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,pywin32-security-310-py313_0.json
conda,pywinpty,2.0.15,py313h72d21ff_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pywinpty-2.0.15-py313h72d21ff_0.json
